,genero,edad,ubicacion,tipo_escuela,transporte_a_la_escuela,area_de_la_carrera,promedio_inicial,promedio_medio,promedio_final,horas_estudio_semanal,otra_carrera_previa,nivel_ingresos_rango,trabaja,apoyo_economico,foraneo_o_local,con_quien_vive,estado_civil,discapacidad,problemas_socioeconomicos,horas_sueño,nivel_estres_percibido,recibio_orientacion_vocacional,razon_principal_eleccion_carrera,problemas_familiares,problemas_psicologicos,nivel_de_satisfaccion,hobbies,amigos_cercanos,motivo_eleccion_carrera,expectativas_cumplidas,deserto
771,Femenino,0.2222222222222222,Urbana,Publica,0.3888888888888889,Arte,1.0,0.7735849056603774,0.26666666666666666,0.6129032258064516,No,<5k,No,Beca,Foraneo,Amigos,Soltero,Ninguna,Si,0.4,0.6,Si,Sueldo,Si,No,0.6,Lectura,0.2727272727272727,Prestigio,Si,No
772,Masculino,0.5555555555555556,Rural,Privada,0.6851851851851852,Arte,0.375,0.8301886792452831,0.7,0.5806451612903226,No,<5k,Si,Beca,Foraneo,Familia,Divorciado,Ninguna,Si,0.7,0.6,Si,Demanda Laboral,Si,No,0.6,Deportes,0.2727272727272727,Renta Económica,No,Si
773,Femenino,0.2222222222222222,Rural,Privada,0.2962962962962963,Humanidades,0.7321428571428571,0.5849056603773585,0.43333333333333335,0.45161290322580644,Si,5k-10k,No,Otro,Local,Amigos,Casado,Ninguna,Si,0.5,0.4,No,Demanda Laboral,No,Si,0.4,Arte,0.36363636363636365,Renta Económica,Si,No
774,Femenino,0.0,Urbana,Privada,0.4444444444444444,Humanidades,0.7678571428571429,0.6981132075471698,0.5166666666666667,0.5483870967741935,Si,10k-20k,No,Beca,Local,Familia,Soltero,Ninguna,No,0.4,0.8,Si,Demanda Laboral,No,No,0.8,Arte,1.0,Renta Económica,Si,No
775,Masculino,0.0,Rural,Privada,0.3148148148148148,Arte,0.5357142857142857,0.4528301886792453,0.5166666666666667,0.4838709677419355,Si,<5k,Si,Padres,Local,Amigos,Soltero,Motriz,Si,0.6,0.4,Si,Demanda Laboral,Si,No,0.4,Deportes,0.18181818181818182,Vocación,No,No
776,Masculino,0.1111111111111111,Rural,Privada,0.4444444444444444,Ciencias Naturales,0.7321428571428571,0.5094339622641509,0.5333333333333333,0.6129032258064516,Si,<5k,Si,Trabajo Propio,Local,Amigos,Soltero,Ninguna,Si,0.3,0.8,Si,Prestigio,Si,No,0.8,Arte,0.5454545454545454,Prestigio,Si,Si
777,Masculino,0.2222222222222222,Urbana,Privada,0.5185185185185185,Ingenieria,0.75,0.7169811320754716,0.5833333333333334,0.41935483870967744,Si,5k-10k,No,Beca,Foraneo,Amigos,Soltero,Ninguna,No,0.5,0.6,No,Amigos/Familia,No,No,0.6,Tecnología,0.5454545454545454,Renta Económica,No,Si
778,Masculino,0.2222222222222222,Rural,Publica,0.5,Ciencias Naturales,0.48214285714285715,0.4339622641509434,0.48333333333333334,0.41935483870967744,Si,<5k,Si,Trabajo Propio,Foraneo,Familia,Soltero,Ninguna,Si,0.4,0.6,No,Gusto Personal,Si,No,0.6,Deportes,0.2727272727272727,Prestigio,No,No
779,Femenino,0.2222222222222222,Urbana,Privada,0.3888888888888889,Ciencias Sociales,0.6964285714285714,0.6226415094339622,0.3,0.12903225806451613,No,5k-10k,Si,Otro,Foraneo,Solo,Soltero,Visual,No,0.4,0.6,No,Gusto Personal,Si,Si,0.6,Arte,0.2727272727272727,Cercanía,No,Si
780,Femenino,0.5555555555555556,Rural,Publica,0.5,Ciencias Sociales,0.48214285714285715,0.39622641509433965,0.75,0.3548387096774194,Si,>20k,Si,Beca,Local,Amigos,Soltero,Ninguna,No,0.4,0.4,No,Amigos/Familia,Si,Si,0.4,Viajar,0.36363636363636365,Influencia Familiar,Si,Si
781,Femenino,0.2222222222222222,Rural,Privada,0.2037037037037037,Ingenieria,0.5178571428571429,0.6037735849056604,0.38333333333333336,0.5161290322580645,Si,5k-10k,No,Padres,Local,Solo,Soltero,Auditiva,No,0.5,0.8,No,Amigos/Familia,No,Si,0.8,Deportes,0.6363636363636364,Cercanía,Si,No
782,Masculino,0.3333333333333333,Urbana,Publica,0.5185185185185185,Arte,0.75,0.37735849056603776,0.6166666666666667,0.4838709677419355,No,10k-20k,Si,Trabajo Propio,Local,Otros,Soltero,Ninguna,Si,0.6,0.6,Si,Demanda Laboral,Si,No,0.6,Viajar,0.6363636363636364,Influencia Familiar,Si,No
783,Femenino,0.4444444444444444,Rural,Publica,0.5555555555555556,Ingenieria,0.26785714285714285,0.5094339622641509,0.5666666666666667,0.5161290322580645,Si,>20k,Si,Otro,Foraneo,Amigos,Casado,Visual,Si,0.5,0.6,No,Sueldo,No,No,0.6,Tecnología,0.5454545454545454,Renta Económica,Si,No
784,Femenino,0.1111111111111111,Urbana,Privada,0.24074074074074073,Ingenieria,0.25,0.37735849056603776,0.55,0.41935483870967744,No,<5k,Si,Beca,Local,Otros,Soltero,Ninguna,Si,0.6,0.6,Si,Prestigio,No,No,0.6,Arte,0.18181818181818182,Vocación,Si,No
785,Femenino,0.4444444444444444,Urbana,Privada,0.4444444444444444,Ciencias Naturales,0.6071428571428571,0.4528301886792453,0.7833333333333333,0.5161290322580645,Si,10k-20k,Si,Beca,Local,Familia,Soltero,Ninguna,No,0.4,0.4,No,Prestigio,Si,Si,0.4,Deportes,0.36363636363636365,Influencia Familiar,Si,No
786,Femenino,0.1111111111111111,Rural,Privada,0.5740740740740741,Ingenieria,0.5535714285714286,0.24528301886792453,0.7333333333333333,0.5161290322580645,No,5k-10k,Si,Padres,Local,Amigos,Soltero,Ninguna,Si,0.5,0.6,Si,Demanda Laboral,No,Si,0.6,Arte,0.45454545454545453,Cercanía,Si,No
787,Femenino,0.2222222222222222,Urbana,Publica,0.3888888888888889,Arte,0.75,0.5094339622641509,0.45,0.6129032258064516,Si,<5k,Si,Otro,Foraneo,Familia,Soltero,Ninguna,Si,0.5,0.4,Si,Demanda Laboral,Si,Si,0.4,Tecnología,0.0,Prestigio,No,Si
788,Femenino,0.0,Urbana,Privada,0.4444444444444444,Arte,0.8035714285714286,0.4528301886792453,0.65,0.5483870967741935,No,10k-20k,No,Beca,Local,Otros,Casado,Ninguna,Si,0.3,0.6,No,Sueldo,Si,Si,0.6,Arte,0.36363636363636365,Renta Económica,No,No
789,Masculino,0.0,Urbana,Publica,0.4444444444444444,Ingenieria,0.9464285714285714,0.5471698113207547,0.4166666666666667,0.45161290322580644,Si,5k-10k,No,Padres,Local,Solo,Soltero,Ninguna,Si,0.2,0.6,No,Sueldo,Si,Si,0.6,Tecnología,0.5454545454545454,Vocación,Si,No
790,Femenino,0.1111111111111111,Rural,Publica,0.5370370370370371,Ciencias Sociales,0.6607142857142857,0.6415094339622641,0.5833333333333334,0.3870967741935484,No,10k-20k,Si,Otro,Local,Amigos,Casado,Ninguna,Si,0.6,1.0,No,Prestigio,No,Si,1.0,Viajar,0.45454545454545453,Cercanía,Si,No
791,Femenino,0.4444444444444444,Rural,Publica,0.6666666666666666,Ciencias Naturales,0.6428571428571429,0.7169811320754716,0.4,0.5161290322580645,No,<5k,Si,Otro,Foraneo,Solo,Soltero,Ninguna,Si,0.2,0.4,Si,Amigos/Familia,No,Si,0.4,Viajar,0.36363636363636365,Vocación,No,Si
792,Femenino,0.0,Rural,Privada,0.25925925925925924,Arte,0.42857142857142855,0.41509433962264153,0.48333333333333334,0.6129032258064516,No,10k-20k,Si,Padres,Local,Otros,Soltero,Ninguna,No,0.3,0.6,No,Demanda Laboral,No,No,0.6,Deportes,0.36363636363636365,Cercanía,No,No
793,Masculino,0.2222222222222222,Rural,Publica,0.48148148148148145,Humanidades,0.9464285714285714,0.660377358490566,0.31666666666666665,0.45161290322580644,Si,5k-10k,No,Padres,Local,Otros,Casado,Ninguna,Si,0.3,0.6,Si,Sueldo,Si,No,0.6,Viajar,0.45454545454545453,Prestigio,No,No
794,Femenino,0.2222222222222222,Rural,Publica,0.9259259259259259,Ciencias Sociales,0.8035714285714286,0.3584905660377358,0.7166666666666667,0.4838709677419355,Si,<5k,No,Padres,Foraneo,Familia,Divorciado,Ninguna,Si,0.3,0.8,Si,Gusto Personal,No,Si,0.8,Tecnología,0.36363636363636365,Influencia Familiar,Si,No
795,Femenino,0.3333333333333333,Rural,Publica,0.24074074074074073,Humanidades,0.6428571428571429,0.6415094339622641,0.48333333333333334,0.41935483870967744,Si,<5k,No,Otro,Foraneo,Solo,Soltero,Ninguna,No,0.1,0.4,Si,Sueldo,Si,No,0.4,Arte,0.45454545454545453,Renta Económica,Si,Si
796,Femenino,0.2222222222222222,Urbana,Publica,0.4444444444444444,Arte,0.9107142857142857,0.37735849056603776,0.75,0.7419354838709677,No,5k-10k,No,Beca,Local,Solo,Soltero,Ninguna,No,0.4,0.4,No,Prestigio,Si,Si,0.4,Arte,0.5454545454545454,Cercanía,No,No
797,Masculino,0.5555555555555556,Rural,Privada,0.48148148148148145,Ingenieria,0.375,0.49056603773584906,0.75,0.4838709677419355,Si,5k-10k,Si,Otro,Foraneo,Otros,Soltero,Motriz,No,0.2,1.0,No,Amigos/Familia,Si,No,1.0,Arte,0.5454545454545454,Influencia Familiar,No,No
798,Masculino,0.1111111111111111,Rural,Privada,0.3888888888888889,Humanidades,0.8035714285714286,0.39622641509433965,0.36666666666666664,0.3870967741935484,Si,5k-10k,No,Otro,Foraneo,Otros,Soltero,Ninguna,Si,0.2,0.6,No,Prestigio,Si,Si,0.6,Lectura,0.45454545454545453,Renta Económica,No,Si
799,Masculino,0.1111111111111111,Urbana,Publica,0.35185185185185186,Ingenieria,0.6607142857142857,0.6226415094339622,0.45,0.4838709677419355,No,>20k,Si,Otro,Foraneo,Familia,Soltero,Ninguna,No,0.4,0.8,Si,Amigos/Familia,No,No,0.8,Viajar,0.7272727272727273,Cercanía,Si,No
800,Masculino,0.2222222222222222,Urbana,Publica,0.5,Ingenieria,0.6785714285714286,0.9245283018867925,0.5333333333333333,0.5161290322580645,No,5k-10k,No,Otro,Local,Familia,Soltero,Cognitiva,No,0.5,0.6,Si,Prestigio,No,No,0.6,Lectura,1.0,Prestigio,Si,No
801,Masculino,0.7777777777777778,Urbana,Privada,0.37037037037037035,Ciencias Naturales,0.7321428571428571,0.1509433962264151,0.6666666666666666,0.8387096774193549,Si,5k-10k,No,Padres,Local,Otros,Soltero,Ninguna,Si,0.4,0.8,Si,Sueldo,No,No,0.8,Tecnología,0.18181818181818182,Vocación,No,Si
802,Masculino,0.3333333333333333,Urbana,Publica,0.6481481481481481,Ciencias Naturales,0.5714285714285714,0.7358490566037735,0.43333333333333335,0.41935483870967744,No,10k-20k,Si,Padres,Local,Familia,Soltero,Ninguna,Si,0.4,1.0,Si,Gusto Personal,Si,Si,1.0,Tecnología,0.6363636363636364,Vocación,Si,No
803,Masculino,0.2222222222222222,Urbana,Privada,0.7222222222222222,Arte,0.6428571428571429,0.6981132075471698,0.38333333333333336,0.3870967741935484,Si,<5k,Si,Trabajo Propio,Foraneo,Amigos,Soltero,Visual,Si,0.3,0.4,Si,Demanda Laboral,Si,No,0.4,Tecnología,0.36363636363636365,Vocación,Si,No
804,Femenino,0.3333333333333333,Urbana,Publica,0.3333333333333333,Ciencias Sociales,0.8214285714285714,0.2830188679245283,0.6833333333333333,0.5483870967741935,No,<5k,Si,Padres,Foraneo,Solo,Casado,Visual,Si,0.4,0.8,No,Sueldo,Si,Si,0.8,Lectura,0.6363636363636364,Cercanía,No,Si
805,Masculino,0.3333333333333333,Rural,Publica,0.5555555555555556,Humanidades,0.6607142857142857,0.660377358490566,0.55,0.6129032258064516,No,10k-20k,No,Trabajo Propio,Foraneo,Solo,Soltero,Ninguna,Si,0.2,0.6,No,Gusto Personal,Si,No,0.6,Viajar,0.2727272727272727,Vocación,No,No
806,Femenino,0.3333333333333333,Urbana,Privada,0.3888888888888889,Humanidades,0.4107142857142857,0.8490566037735849,0.4,0.3225806451612903,Si,<5k,No,Trabajo Propio,Local,Familia,Divorciado,Ninguna,No,0.7,0.8,No,Amigos/Familia,No,No,0.8,Deportes,0.18181818181818182,Vocación,Si,No
807,Femenino,0.4444444444444444,Rural,Privada,0.42592592592592593,Arte,0.9642857142857143,0.49056603773584906,0.4166666666666667,0.8064516129032258,No,10k-20k,Si,Padres,Foraneo,Solo,Soltero,Visual,No,0.4,0.6,No,Amigos/Familia,Si,Si,0.6,Tecnología,0.6363636363636364,Cercanía,Si,Si
808,Femenino,0.1111111111111111,Urbana,Privada,0.46296296296296297,Ciencias Sociales,0.6785714285714286,0.4339622641509434,0.7666666666666667,0.22580645161290322,Si,<5k,Si,Padres,Foraneo,Solo,Soltero,Ninguna,No,0.4,0.8,No,Demanda Laboral,No,Si,0.8,Lectura,0.45454545454545453,Vocación,Si,No
809,Femenino,0.1111111111111111,Rural,Publica,0.2037037037037037,Humanidades,0.8214285714285714,0.6415094339622641,0.4666666666666667,0.22580645161290322,Si,5k-10k,No,Trabajo Propio,Local,Familia,Soltero,Ninguna,Si,0.7,0.8,Si,Amigos/Familia,No,Si,0.8,Viajar,0.6363636363636364,Cercanía,No,No
810,Masculino,0.1111111111111111,Rural,Publica,0.8148148148148148,Ingenieria,0.8035714285714286,0.39622641509433965,0.5333333333333333,0.5806451612903226,Si,5k-10k,Si,Otro,Local,Amigos,Soltero,Ninguna,Si,0.3,1.0,Si,Sueldo,Si,No,1.0,Deportes,0.5454545454545454,Vocación,No,No
811,Masculino,0.4444444444444444,Rural,Privada,0.8703703703703703,Ciencias Sociales,0.4642857142857143,0.8679245283018868,0.5333333333333333,0.3870967741935484,Si,5k-10k,Si,Otro,Foraneo,Solo,Soltero,Ninguna,Si,0.2,0.6,Si,Gusto Personal,No,No,0.6,Deportes,0.2727272727272727,Cercanía,No,No
812,Masculino,0.4444444444444444,Rural,Publica,0.5370370370370371,Arte,0.75,0.07547169811320754,0.43333333333333335,0.5806451612903226,Si,5k-10k,No,Beca,Foraneo,Otros,Soltero,Ninguna,Si,0.3,0.4,No,Demanda Laboral,Si,No,0.4,Tecnología,0.5454545454545454,Renta Económica,No,No
813,Masculino,0.3333333333333333,Urbana,Privada,0.3888888888888889,Ciencias Naturales,0.8035714285714286,0.5849056603773585,0.5166666666666667,0.4838709677419355,No,5k-10k,Si,Padres,Local,Familia,Soltero,Ninguna,Si,0.2,0.6,No,Gusto Personal,Si,No,0.6,Viajar,0.36363636363636365,Cercanía,Si,No
814,Masculino,0.2222222222222222,Urbana,Privada,0.5740740740740741,Arte,0.44642857142857145,0.6415094339622641,0.8666666666666667,0.3548387096774194,No,10k-20k,Si,Padres,Local,Familia,Divorciado,Ninguna,Si,0.3,0.6,No,Sueldo,No,No,0.6,Lectura,0.45454545454545453,Prestigio,No,Si
815,Femenino,0.0,Rural,Publica,0.5185185185185185,Ciencias Naturales,0.8392857142857143,0.5283018867924528,0.5166666666666667,0.5161290322580645,Si,5k-10k,Si,Otro,Local,Amigos,Soltero,Ninguna,No,0.5,0.6,Si,Gusto Personal,No,Si,0.6,Tecnología,0.18181818181818182,Prestigio,Si,Si
816,Masculino,0.1111111111111111,Rural,Publica,0.42592592592592593,Ciencias Naturales,0.8035714285714286,0.3584905660377358,0.4166666666666667,0.6451612903225806,No,5k-10k,No,Padres,Local,Otros,Soltero,Cognitiva,No,0.7,0.8,Si,Prestigio,Si,Si,0.8,Viajar,0.2727272727272727,Cercanía,Si,Si
817,Masculino,0.2222222222222222,Urbana,Publica,0.3148148148148148,Ciencias Naturales,0.5,0.6226415094339622,0.16666666666666666,0.5806451612903226,No,5k-10k,Si,Otro,Local,Familia,Soltero,Ninguna,Si,0.2,0.8,Si,Prestigio,Si,Si,0.8,Tecnología,0.18181818181818182,Prestigio,Si,No
818,Masculino,0.3333333333333333,Rural,Publica,0.46296296296296297,Ciencias Naturales,0.35714285714285715,0.3584905660377358,0.55,0.5483870967741935,No,10k-20k,Si,Trabajo Propio,Foraneo,Otros,Soltero,Ninguna,Si,0.3,0.8,No,Sueldo,Si,Si,0.8,Deportes,0.5454545454545454,Influencia Familiar,No,Si
819,Masculino,0.2222222222222222,Rural,Privada,0.8703703703703703,Arte,0.6785714285714286,0.22641509433962265,0.55,0.25806451612903225,No,>20k,No,Otro,Foraneo,Amigos,Soltero,Ninguna,Si,0.2,0.4,No,Sueldo,Si,No,0.4,Arte,0.2727272727272727,Vocación,No,Si
820,Femenino,0.1111111111111111,Urbana,Privada,0.4444444444444444,Humanidades,0.5357142857142857,0.41509433962264153,0.6833333333333333,0.2903225806451613,Si,<5k,No,Padres,Local,Familia,Soltero,Ninguna,Si,0.5,0.4,Si,Demanda Laboral,Si,No,0.4,Tecnología,0.36363636363636365,Prestigio,Si,No
821,Masculino,0.1111111111111111,Rural,Publica,0.5925925925925926,Arte,0.9464285714285714,0.5471698113207547,0.6166666666666667,0.4838709677419355,Si,<5k,No,Beca,Local,Solo,Soltero,Ninguna,No,0.2,0.6,Si,Demanda Laboral,Si,Si,0.6,Lectura,0.6363636363636364,Vocación,Si,No
822,Femenino,0.2222222222222222,Urbana,Publica,0.7777777777777778,Ciencias Sociales,0.9464285714285714,0.5471698113207547,0.55,0.3225806451612903,Si,5k-10k,Si,Otro,Local,Familia,Casado,Ninguna,Si,0.2,0.2,No,Prestigio,Si,No,0.2,Tecnología,0.36363636363636365,Influencia Familiar,Si,No
823,Masculino,0.3333333333333333,Rural,Privada,0.37037037037037035,Arte,0.32142857142857145,0.49056603773584906,0.35,0.6774193548387096,Si,<5k,Si,Padres,Foraneo,Otros,Soltero,Cognitiva,Si,0.3,0.6,Si,Demanda Laboral,No,Si,0.6,Deportes,0.7272727272727273,Vocación,No,No
824,Femenino,0.3333333333333333,Rural,Privada,0.42592592592592593,Ingenieria,0.7857142857142857,0.660377358490566,0.5833333333333334,0.45161290322580644,No,<5k,No,Beca,Local,Familia,Casado,Ninguna,No,0.5,0.8,No,Demanda Laboral,Si,No,0.8,Arte,0.36363636363636365,Vocación,Si,No
825,Femenino,0.3333333333333333,Urbana,Publica,0.6111111111111112,Ciencias Naturales,0.7142857142857143,0.4528301886792453,0.2833333333333333,0.4838709677419355,No,5k-10k,No,Otro,Local,Otros,Casado,Ninguna,No,0.5,0.4,No,Demanda Laboral,Si,No,0.4,Deportes,0.45454545454545453,Renta Económica,Si,No
826,Masculino,0.1111111111111111,Urbana,Privada,0.37037037037037035,Ciencias Naturales,0.875,0.7547169811320755,0.7,0.25806451612903225,Si,5k-10k,Si,Otro,Local,Amigos,Soltero,Ninguna,Si,0.2,0.4,No,Demanda Laboral,Si,No,0.4,Arte,0.2727272727272727,Vocación,No,No
827,Femenino,0.3333333333333333,Urbana,Privada,0.48148148148148145,Ingenieria,0.3392857142857143,0.4339622641509434,0.6333333333333333,0.4838709677419355,Si,>20k,No,Padres,Foraneo,Otros,Soltero,Ninguna,Si,0.6,0.8,Si,Gusto Personal,No,Si,0.8,Viajar,0.36363636363636365,Influencia Familiar,No,No
828,Femenino,0.1111111111111111,Rural,Privada,0.42592592592592593,Arte,0.5178571428571429,0.6981132075471698,0.45,0.3225806451612903,No,10k-20k,No,Beca,Local,Solo,Soltero,Ninguna,Si,0.5,0.8,No,Prestigio,Si,Si,0.8,Tecnología,0.18181818181818182,Cercanía,Si,No
829,Femenino,0.2222222222222222,Urbana,Privada,0.1111111111111111,Arte,0.5714285714285714,0.6415094339622641,0.45,0.5161290322580645,Si,5k-10k,No,Padres,Local,Otros,Soltero,Ninguna,Si,0.3,1.0,Si,Demanda Laboral,No,No,1.0,Lectura,0.45454545454545453,Prestigio,Si,Si
830,Femenino,0.1111111111111111,Rural,Privada,0.5370370370370371,Arte,0.42857142857142855,0.7547169811320755,0.31666666666666665,0.0967741935483871,No,5k-10k,No,Trabajo Propio,Foraneo,Otros,Soltero,Ninguna,Si,0.2,0.4,No,Demanda Laboral,Si,No,0.4,Tecnología,0.2727272727272727,Vocación,Si,Si
831,Masculino,0.3333333333333333,Rural,Publica,0.7037037037037037,Ciencias Sociales,1.0,0.49056603773584906,0.5166666666666667,0.3870967741935484,Si,5k-10k,No,Padres,Local,Amigos,Soltero,Ninguna,No,0.2,0.8,Si,Demanda Laboral,No,Si,0.8,Arte,0.7272727272727273,Prestigio,Si,No
832,Femenino,0.3333333333333333,Rural,Privada,0.5370370370370371,Ingenieria,0.625,0.6415094339622641,0.5166666666666667,0.5806451612903226,No,5k-10k,Si,Padres,Local,Familia,Soltero,Ninguna,No,0.6,0.8,No,Gusto Personal,No,Si,0.8,Viajar,0.6363636363636364,Influencia Familiar,No,No
833,Femenino,0.4444444444444444,Rural,Publica,0.4074074074074074,Arte,0.7321428571428571,0.7735849056603774,0.5333333333333333,0.0967741935483871,Si,<5k,No,Padres,Foraneo,Solo,Soltero,Ninguna,Si,0.2,0.6,Si,Demanda Laboral,Si,No,0.6,Viajar,0.36363636363636365,Prestigio,No,Si
834,Femenino,0.4444444444444444,Rural,Privada,0.5185185185185185,Ciencias Sociales,0.5714285714285714,0.660377358490566,0.6333333333333333,0.3870967741935484,No,10k-20k,Si,Padres,Local,Otros,Casado,Ninguna,Si,0.3,0.6,No,Prestigio,Si,No,0.6,Deportes,0.5454545454545454,Prestigio,No,Si
835,Femenino,0.1111111111111111,Urbana,Privada,0.6111111111111112,Humanidades,0.8571428571428571,0.32075471698113206,0.48333333333333334,0.45161290322580644,No,<5k,No,Trabajo Propio,Foraneo,Amigos,Soltero,Ninguna,Si,0.4,0.6,Si,Amigos/Familia,No,Si,0.6,Deportes,0.36363636363636365,Cercanía,No,No
836,Femenino,0.2222222222222222,Urbana,Privada,0.18518518518518517,Ingenieria,0.75,0.37735849056603776,0.8333333333333334,0.22580645161290322,No,<5k,Si,Beca,Foraneo,Solo,Soltero,Ninguna,No,0.5,0.8,No,Demanda Laboral,Si,Si,0.8,Arte,0.45454545454545453,Prestigio,No,No
837,Femenino,0.3333333333333333,Rural,Publica,0.37037037037037035,Ciencias Naturales,0.9821428571428571,0.7924528301886793,0.6166666666666667,0.3870967741935484,Si,10k-20k,No,Otro,Local,Otros,Soltero,Ninguna,Si,0.3,0.6,No,Gusto Personal,Si,No,0.6,Lectura,0.45454545454545453,Vocación,No,No
838,Masculino,0.1111111111111111,Urbana,Privada,0.5925925925925926,Arte,0.5714285714285714,0.41509433962264153,0.6,0.41935483870967744,Si,<5k,Si,Otro,Foraneo,Solo,Soltero,Ninguna,Si,0.4,0.4,No,Prestigio,No,No,0.4,Deportes,0.36363636363636365,Influencia Familiar,No,No
839,Femenino,0.2222222222222222,Urbana,Publica,0.5,Ciencias Naturales,0.32142857142857145,0.5471698113207547,0.48333333333333334,0.3870967741935484,No,10k-20k,No,Padres,Local,Solo,Soltero,Ninguna,Si,0.3,0.8,Si,Amigos/Familia,Si,No,0.8,Lectura,0.6363636363636364,Renta Económica,Si,Si
840,Femenino,0.1111111111111111,Rural,Privada,0.46296296296296297,Ciencias Sociales,0.4107142857142857,0.39622641509433965,0.6166666666666667,0.3548387096774194,Si,<5k,No,Otro,Local,Amigos,Soltero,Cognitiva,No,0.5,0.4,No,Demanda Laboral,Si,No,0.4,Arte,0.36363636363636365,Renta Económica,Si,No
841,Femenino,0.4444444444444444,Rural,Privada,0.8333333333333334,Humanidades,0.4642857142857143,0.5283018867924528,0.75,0.6129032258064516,No,<5k,Si,Trabajo Propio,Local,Otros,Soltero,Ninguna,No,0.3,0.6,Si,Amigos/Familia,No,Si,0.6,Lectura,0.6363636363636364,Prestigio,Si,Si
842,Masculino,0.3333333333333333,Urbana,Privada,0.2037037037037037,Humanidades,0.8035714285714286,1.0,0.6833333333333333,0.2903225806451613,No,>20k,Si,Beca,Foraneo,Otros,Soltero,Ninguna,No,0.2,0.6,No,Amigos/Familia,No,No,0.6,Arte,0.36363636363636365,Renta Económica,Si,Si
843,Femenino,0.3333333333333333,Urbana,Privada,0.2222222222222222,Ingenieria,0.4642857142857143,0.6792452830188679,0.5833333333333334,0.6451612903225806,No,5k-10k,No,Beca,Local,Familia,Soltero,Ninguna,Si,0.4,1.0,Si,Prestigio,Si,Si,1.0,Tecnología,0.5454545454545454,Cercanía,No,No
844,Femenino,0.0,Urbana,Publica,0.46296296296296297,Ingenieria,0.6964285714285714,0.5849056603773585,0.3333333333333333,0.6451612903225806,Si,5k-10k,No,Trabajo Propio,Foraneo,Otros,Soltero,Ninguna,No,0.5,0.6,No,Gusto Personal,Si,No,0.6,Lectura,0.45454545454545453,Prestigio,Si,No
845,Masculino,0.0,Rural,Publica,0.6481481481481481,Humanidades,0.75,0.7169811320754716,0.8333333333333334,0.5483870967741935,Si,>20k,No,Padres,Local,Amigos,Soltero,Ninguna,No,0.1,0.2,Si,Amigos/Familia,No,No,0.2,Deportes,0.2727272727272727,Renta Económica,Si,No
846,Masculino,0.4444444444444444,Urbana,Publica,0.37037037037037035,Arte,0.5892857142857143,0.5471698113207547,0.5166666666666667,0.5483870967741935,Si,>20k,Si,Padres,Foraneo,Amigos,Soltero,Ninguna,Si,0.4,0.4,No,Sueldo,Si,No,0.4,Arte,0.18181818181818182,Influencia Familiar,Si,No
847,Masculino,0.4444444444444444,Rural,Privada,0.18518518518518517,Ciencias Sociales,0.7142857142857143,0.37735849056603776,0.4166666666666667,0.3870967741935484,Si,5k-10k,Si,Padres,Local,Familia,Soltero,Ninguna,No,0.6,0.6,Si,Gusto Personal,Si,No,0.6,Viajar,0.5454545454545454,Cercanía,Si,No
848,Femenino,0.4444444444444444,Urbana,Publica,0.3148148148148148,Ciencias Sociales,0.6428571428571429,0.6415094339622641,0.48333333333333334,0.5161290322580645,No,5k-10k,Si,Trabajo Propio,Foraneo,Solo,Casado,Ninguna,No,0.6,1.0,No,Demanda Laboral,No,No,1.0,Deportes,0.2727272727272727,Prestigio,No,Si
849,Masculino,0.1111111111111111,Rural,Privada,0.37037037037037035,Arte,0.4107142857142857,0.3584905660377358,0.7833333333333333,0.41935483870967744,No,<5k,Si,Trabajo Propio,Local,Otros,Soltero,Ninguna,Si,0.4,0.4,Si,Amigos/Familia,No,Si,0.4,Lectura,0.6363636363636364,Cercanía,No,No
